Country Name,Pillar,Sub-Pillar,agg_score,count_source,agg_score_wt
Djibouti,Infrastructure,Connectivity Technology,1.9960814230700583,11,0.9546476371204629
Dominica,Infrastructure,Connectivity Technology,1.3038073834390829,6,0.3401236652449781
Dominica (Commonwealth of),Infrastructure,Connectivity Technology,0.0,0,0.0
Dominican Rep.,Infrastructure,Connectivity Technology,2.7673656549916394,4,0.4812809834768068
Dominican Republic,Infrastructure,Connectivity Technology,3.3941235659868494,16,2.361129437208243
Early-demographic dividend,Infrastructure,Connectivity Technology,5.6271276295,1,0.2446577230217391
East Asia & Pacific,Infrastructure,Connectivity Technology,5.906410476,1,0.2568004554782608
East Asia & Pacific (IDA & IBRD countries),Infrastructure,Connectivity Technology,5.926556844,1,0.2576763845217391
East Asia & Pacific (excluding high income),Infrastructure,Connectivity Technology,5.8964236505,1,0.256366245673913
East and South Asia,Infrastructure,Connectivity Technology,4.285,1,0.1863043478260869
Eastern Africa,Infrastructure,Connectivity Technology,0.0,0,0.0
Eastern Europe and Central Asia,Infrastructure,Connectivity Technology,4.57,1,0.198695652173913
Ecuador,Infrastructure,Connectivity Technology,3.2991097112962304,21,3.0122306059661232
Egypt,Infrastructure,Connectivity Technology,3.135927647725432,18,2.45420424604599
"Egypt, Arab Rep.",Infrastructure,Connectivity Technology,3.7390077304875,4,0.650262213997826
El Salvador,Infrastructure,Connectivity Technology,2.90606914321294,20,2.5270166462721217
Equatorial Guinea,Infrastructure,Connectivity Technology,0.9821734606374872,5,0.2135159697038015
Eritrea,Infrastructure,Connectivity Technology,0.7484411129789601,5,0.1627045897780347
Estonia,Infrastructure,Connectivity Technology,4.309510414320728,23,4.309510414320728
Eswatini,Infrastructure,Connectivity Technology,2.2973703918333337,13,1.2985136997318842
Ethiopia,Infrastructure,Connectivity Technology,2.315064416670558,16,1.6104795942056056
Euro area,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Europe,Infrastructure,Connectivity Technology,1.4702391264429426,1,0.0639234402801279
Europe & Central Asia,Infrastructure,Connectivity Technology,5.999666314500001,1,0.2608550571521739
Europe & Central Asia (IDA & IBRD countries),Infrastructure,Connectivity Technology,5.9993331895,1,0.2608405734565217
Europe & Central Asia (excluding high income),Infrastructure,Connectivity Technology,5.999266262,1,0.2608376635652173
Europe (other),Infrastructure,Connectivity Technology,0.0,0,0.0
European Union,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Faroe Islands,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Faröe Islands,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Fiji,Infrastructure,Connectivity Technology,2.6237083276356934,15,1.7111141267189305
Finland,Infrastructure,Connectivity Technology,4.69408665440104,23,4.69408665440104
Fragile and conflict affected situations,Infrastructure,Connectivity Technology,3.703344842,1,0.1610149931304347
France,Infrastructure,Connectivity Technology,4.3906901676408125,23,4.3906901676408125
French Guiana,Infrastructure,Connectivity Technology,1.3512150768940283,1,0.0587484816040881
French Polynesia,Infrastructure,Connectivity Technology,2.39666078252487,2,0.2084052854369452
Gabon,Infrastructure,Connectivity Technology,2.873105053977527,18,2.2485169987650213
Gambia,Infrastructure,Connectivity Technology,2.687775438489389,13,1.519177421754872
"Gambia, The",Infrastructure,Connectivity Technology,2.9712906277625,4,0.5167461961326086
Georgia,Infrastructure,Connectivity Technology,3.708845866648791,22,3.547591698533626
Georgia (Country),Infrastructure,Connectivity Technology,4.4615,1,0.1939782608695652
Germany,Infrastructure,Connectivity Technology,4.518385776245677,23,4.518385776245677
Ghana,Infrastructure,Connectivity Technology,3.196579303342499,21,2.918615885660542
Gibraltar,Infrastructure,Connectivity Technology,3.757847709799512,2,0.3267693660695227
Greece,Infrastructure,Connectivity Technology,4.097520668846271,23,4.097520668846271
Greenland,Infrastructure,Connectivity Technology,4.09744261114064,3,0.5344490362357357
Grenada,Infrastructure,Connectivity Technology,1.216911459353113,6,0.3174551633095077
Guadeloupe,Infrastructure,Connectivity Technology,1.3680144879578044,1,0.0594788907807741
Guam,Infrastructure,Connectivity Technology,3.9570477152193857,2,0.3440911056712509
Guatemala,Infrastructure,Connectivity Technology,2.9594155953766683,21,2.702075108822175
Guinea,Infrastructure,Connectivity Technology,2.1448510486354238,15,1.3988159012839718
Guinea-Bissau,Infrastructure,Connectivity Technology,2.559764264925103,16,1.7807055756000716
Guyana,Infrastructure,Connectivity Technology,2.255375519025649,17,1.66701668797548
Haiti,Infrastructure,Connectivity Technology,2.0084967182567945,17,1.4845410526245872
Heavily indebted poor countries (HIPC),Infrastructure,Connectivity Technology,3.231248257,1,0.1404890546521739
High income,Infrastructure,Connectivity Technology,5.9999854205,1,0.2608689313260869
High-income Countries,Infrastructure,Connectivity Technology,4.904999999999999,1,0.2132608695652173
Honduras,Infrastructure,Connectivity Technology,2.8777992543663315,22,2.752677547654752
Honduras (Rep.),Infrastructure,Connectivity Technology,0.0,0,0.0
Hong Kong,Infrastructure,Connectivity Technology,3.951534841789433,9,1.5462527641784736
Hong Kong (SAR),Infrastructure,Connectivity Technology,5.839144749890912,1,0.2538758586909092
"Hong Kong SAR, China",Infrastructure,Connectivity Technology,3.997463766733334,3,0.5214083174
"Hong Kong, China",Infrastructure,Connectivity Technology,5.217832964,5,1.1343115139130435
"Hongkong, China",Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Hungary,Infrastructure,Connectivity Technology,4.192665414678763,23,4.192665414678763
IBRD only,Infrastructure,Connectivity Technology,5.925103221,1,0.2576131835217391
IDA & IBRD total,Infrastructure,Connectivity Technology,5.4253632735,1,0.2358853597173913
IDA blend,Infrastructure,Connectivity Technology,4.3419534285,1,0.1887805838478261
IDA only,Infrastructure,Connectivity Technology,3.8038523145,1,0.1653848832391304
IDA total,Infrastructure,Connectivity Technology,3.984724898,1,0.1732489086086956
Iceland,Infrastructure,Connectivity Technology,4.365811794431965,20,3.796358082114753
India,Infrastructure,Connectivity Technology,3.516143599714116,23,3.516143599714116
Indonesia,Infrastructure,Connectivity Technology,3.3453636024403908,22,3.199913011029939
Iran,Infrastructure,Connectivity Technology,3.3488251444369768,10,1.456010932363903
Iran (Islamic Rep.),Infrastructure,Connectivity Technology,5.9,1,0.2565217391304348
Iran (Islamic Republic of),Infrastructure,Connectivity Technology,3.6786601657444895,8,1.2795339706937356
"Iran, Islamic Rep.",Infrastructure,Connectivity Technology,3.76532812715,4,0.6548396742869566
Iraq,Infrastructure,Connectivity Technology,2.588154566250384,18,2.0255122692394307
Ireland,Infrastructure,Connectivity Technology,4.388650496828623,23,4.388650496828623
Isle of Man,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Israel,Infrastructure,Connectivity Technology,4.124478062615991,23,4.124478062615991
Italy,Infrastructure,Connectivity Technology,4.417147103418116,21,4.033047355294801
Jamaica,Infrastructure,Connectivity Technology,2.981695383805581,21,2.722417524344226
Japan,Infrastructure,Connectivity Technology,4.487953198645887,23,4.487953198645887
Jersey,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Jordan,Infrastructure,Connectivity Technology,3.287588802651634,21,3.0017115154645357
Kazakhstan,Infrastructure,Connectivity Technology,3.814753088016187,23,3.814753088016187
Kenya,Infrastructure,Connectivity Technology,2.99073217198159,23,2.99073217198159
Kiribati,Infrastructure,Connectivity Technology,1.3476047671388651,8,0.4687320929178661
Korea (Rep. of),Infrastructure,Connectivity Technology,4.572539050279797,6,1.192836273986034
Korea (Rep.),Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Korea (Republic of),Infrastructure,Connectivity Technology,4.117000000000001,1,0.179
"Korea, Dem. People's Rep.",Infrastructure,Connectivity Technology,3.468637848,1,0.1508103412173913
"Korea, Dem. Rep.",Infrastructure,Connectivity Technology,0.0,0,0.0
"Korea, Rep.",Infrastructure,Connectivity Technology,4.128246171475,4,0.7179558559086957
"Korea, South",Infrastructure,Connectivity Technology,5.01871084975,8,1.7456385564347825
Kosovo,Infrastructure,Connectivity Technology,2.6811588453859074,2,0.2331442474248615
Kuwait,Infrastructure,Connectivity Technology,4.2667274200963,21,3.895707644435752
Kyrgyz Republic,Infrastructure,Connectivity Technology,3.703512120200001,4,0.6440890643826088
Kyrgyzstan,Infrastructure,Connectivity Technology,2.557888290074024,13,1.4457629465635784
Lao P.D.R.,Infrastructure,Connectivity Technology,0.5042500000000001,1,0.0219239130434782
Lao PDR,Infrastructure,Connectivity Technology,3.28475292377,5,0.7140767225586957
Lao People's Dem. Rep.,Infrastructure,Connectivity Technology,4.5,1,0.1956521739130434
Lao People's Democratic Republic,Infrastructure,Connectivity Technology,2.1915,1,0.0952826086956521
Laos,Infrastructure,Connectivity Technology,2.9450217740801845,10,1.28044424960008
Late-demographic dividend,Infrastructure,Connectivity Technology,5.9685068135,1,0.2595002962391304
Latin America & Caribbean,Infrastructure,Connectivity Technology,5.921214735,1,0.2574441189130435
Latin America & Caribbean (excluding high income),Infrastructure,Connectivity Technology,5.9136359815,1,0.2571146078913043
Latin America & the Caribbean (IDA & IBRD countries),Infrastructure,Connectivity Technology,5.919422330500001,1,0.2573661882826087
Latin America and the Caribbean,Infrastructure,Connectivity Technology,4.43,1,0.1926086956521739
Latvia,Infrastructure,Connectivity Technology,4.155303338211128,23,4.155303338211128
Least developed countries: UN classification,Infrastructure,Connectivity Technology,3.638914032,1,0.1582136535652173
Lebanon,Infrastructure,Connectivity Technology,3.3846196813275475,20,2.943147548980476
Lesotho,Infrastructure,Connectivity Technology,2.814967824667809,22,2.6925779192474697
Liberia,Infrastructure,Connectivity Technology,1.980726041290404,18,1.550133423618577
Libya,Infrastructure,Connectivity Technology,1.877063988865032,15,1.2241721666511078
Liechtenstein,Infrastructure,Connectivity Technology,3.186088611623006,8,1.1082047344775672
Lithuania,Infrastructure,Connectivity Technology,3.993040631838367,22,3.819430169584525
Low & middle income,Infrastructure,Connectivity Technology,5.410521527,1,0.2352400663913043
Low income,Infrastructure,Connectivity Technology,3.0461670905,1,0.1324420474130434
Low-income Countries,Infrastructure,Connectivity Technology,3.55,1,0.1543478260869565
Lower middle income,Infrastructure,Connectivity Technology,5.451776276,1,0.2370337511304348
Lower-middle-income Countries,Infrastructure,Connectivity Technology,4.005,1,0.1741304347826086
Luxembourg,Infrastructure,Connectivity Technology,4.344765187144165,23,4.344765187144165
"Macao SAR, China",Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
"Macao, China",Infrastructure,Connectivity Technology,2.7744654285,3,0.3618867950217391
Macau,Infrastructure,Connectivity Technology,0.0,0,0.0
Macau (SAR),Infrastructure,Connectivity Technology,4.256971716450474,1,0.1850857268021945
"Macedonia, FYR",Infrastructure,Connectivity Technology,1.5625,1,0.0679347826086956
Madagascar,Infrastructure,Connectivity Technology,1.8910240601587929,17,1.3977134357695424
Malawi,Infrastructure,Connectivity Technology,2.4969334395612077,21,2.279808792642841
Malaysia,Infrastructure,Connectivity Technology,4.007345473944433,23,4.007345473944433
Maldives,Infrastructure,Connectivity Technology,3.696100098108516,19,3.053300081046165
Mali,Infrastructure,Connectivity Technology,2.4845745333536384,20,2.160499594220555
Malta,Infrastructure,Connectivity Technology,4.182980214384668,23,4.182980214384668
Marshall Islands,Infrastructure,Connectivity Technology,1.0232567993842836,4,0.1779577042407449
Martinique,Infrastructure,Connectivity Technology,1.3692870146407876,1,0.0595342180278603
Mauritania,Infrastructure,Connectivity Technology,2.391149006906897,21,2.1832230063062967
Mauritius,Infrastructure,Connectivity Technology,3.7669105866051793,23,3.7669105866051793
Mexico,Infrastructure,Connectivity Technology,3.7552979889260127,23,3.7552979889260127
Micronesia,Infrastructure,Connectivity Technology,0.3148422048814766,2,0.0273775830331718
Micronesia (Federated States of),Infrastructure,Connectivity Technology,1.5305,1,0.0665434782608695
"Micronesia, Fed. Sts.",Infrastructure,Connectivity Technology,2.552923584,1,0.1109966775652174
Middle Africa,Infrastructure,Connectivity Technology,0.0,0,0.0
Middle East,Infrastructure,Connectivity Technology,0.0,0,0.0
Middle East & North Africa,Infrastructure,Connectivity Technology,5.86162699,1,0.2548533473913044
Middle East & North Africa (IDA & IBRD countries),Infrastructure,Connectivity Technology,5.835756485000001,1,0.253728542826087
Middle East & North Africa (excluding high income),Infrastructure,Connectivity Technology,5.8377323925,1,0.2538144518478261
Middle East and North Africa,Infrastructure,Connectivity Technology,4.355,1,0.1893478260869565
Middle income,Infrastructure,Connectivity Technology,5.675258436,1,0.2467503667826087
Moldova,Infrastructure,Connectivity Technology,3.399148502931309,19,2.807992241551951
Moldova (Republic of),Infrastructure,Connectivity Technology,3.5325,1,0.1535869565217391
Monaco,Infrastructure,Connectivity Technology,3.337135823277709,8,1.1607428950531162
Mongolia,Infrastructure,Connectivity Technology,3.3652270456264377,23,3.3652270456264377
Montenegro,Infrastructure,Connectivity Technology,3.84596967367693,23,3.84596967367693
Montserrat,Infrastructure,Connectivity Technology,1.1202461168491489,2,0.0974127058129694
Morocco,Infrastructure,Connectivity Technology,3.676516246086686,23,3.676516246086686
Mozambique,Infrastructure,Connectivity Technology,1.8675942931429612,16,1.299196030012495
Myanmar,Infrastructure,Connectivity Technology,2.615264653025,15,1.7056073824076088
Namibia,Infrastructure,Connectivity Technology,2.611303604359728,20,2.2706987863997634
Nauru,Infrastructure,Connectivity Technology,1.2749280558303375,4,0.221726618405276
Nepal,Infrastructure,Connectivity Technology,2.930234281564274,17,2.165825338547507
Nepal (Republic of),Infrastructure,Connectivity Technology,0.5415833333333334,1,0.0235471014492753
Netherlands,Infrastructure,Connectivity Technology,4.426594099542284,23,4.426594099542284
Netherlands Antilles,Infrastructure,Connectivity Technology,0.0,0,0.0
New Caledonia,Infrastructure,Connectivity Technology,4.629590066860075,3,0.6038595739382706
New Zealand,Infrastructure,Connectivity Technology,4.052588921688304,18,3.171591330016934
Nicaragua,Infrastructure,Connectivity Technology,3.106261434173425,20,2.701096899281239
Niger,Infrastructure,Connectivity Technology,1.6322495238551071,15,1.0645105590359394
Nigeria,Infrastructure,Connectivity Technology,2.8133017993783422,20,2.446349390763776
Niue,Infrastructure,Connectivity Technology,1.131977461417049,1,0.0492164113659586
North America,Infrastructure,Connectivity Technology,4.151088413725057,2,0.3609642098891354
North Korea,Infrastructure,Connectivity Technology,1.054074069446716,1,0.0458293073672485
North Macedonia,Infrastructure,Connectivity Technology,4.045967063510457,21,3.694143840596504
Northern Mariana Islands,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Norway,Infrastructure,Connectivity Technology,4.47156083339326,23,4.47156083339326
OECD members,Infrastructure,Connectivity Technology,5.42975767425,2,0.4721528412391304
Oceania,Infrastructure,Connectivity Technology,3.505,1,0.152391304347826
Oman,Infrastructure,Connectivity Technology,3.5854945871845283,20,3.1178213801604597
Other Asia & Pacific,Infrastructure,Connectivity Technology,0.0,0,0.0
Other CIS,Infrastructure,Connectivity Technology,0.0,0,0.0
Other Caribbean,Infrastructure,Connectivity Technology,0.0,0,0.0
Other Middle East,Infrastructure,Connectivity Technology,0.0,0,0.0
Other Northern Africa,Infrastructure,Connectivity Technology,0.0,0,0.0
Other South America,Infrastructure,Connectivity Technology,0.0,0,0.0
Other Southern Africa,Infrastructure,Connectivity Technology,0.0,0,0.0
Other small states,Infrastructure,Connectivity Technology,4.91216657,1,0.2135724595652174
Pacific island small states,Infrastructure,Connectivity Technology,5.337289029,1,0.2320560447391304
Pakistan,Infrastructure,Connectivity Technology,2.9035472320128632,23,2.9035472320128632
Palau,Infrastructure,Connectivity Technology,2.9575,2,0.2571739130434782
Palestine,Infrastructure,Connectivity Technology,2.5211739693742765,7,0.7673138167660842
Panama,Infrastructure,Connectivity Technology,3.61555173259317,22,3.458353831176076
Panama (Rep.),Infrastructure,Connectivity Technology,1.85,1,0.0804347826086956
Papua New Guinea,Infrastructure,Connectivity Technology,2.1048918262182905,17,1.5557896106830842
Paraguay,Infrastructure,Connectivity Technology,3.349396206561342,20,2.9125184404881237
Peru,Infrastructure,Connectivity Technology,3.0679658680809103,20,2.6677964070268785
Philippines,Infrastructure,Connectivity Technology,3.4048234236583825,20,2.9607160205725065
Poland,Infrastructure,Connectivity Technology,4.214881902172846,23,4.214881902172846
Portugal,Infrastructure,Connectivity Technology,4.225348305744456,23,4.225348305744456
Post-demographic dividend,Infrastructure,Connectivity Technology,5.999898145,1,0.2608651367391304
Pre-demographic dividend,Infrastructure,Connectivity Technology,3.361552986,1,0.1461544776521739
Puerto Rico,Infrastructure,Connectivity Technology,2.5387766645430028,2,0.2207631882211306
Qatar,Infrastructure,Connectivity Technology,4.400685956363764,23,4.400685956363764
Republic of Korea,Infrastructure,Connectivity Technology,5.8420000000000005,1,0.254
Republic of Moldova,Infrastructure,Connectivity Technology,3.8415,1,0.1670217391304347
Republic of the Union of Myanmar,Infrastructure,Connectivity Technology,1.3586020865563886,1,0.0590696559372342
Reunion,Infrastructure,Connectivity Technology,1.3148127015460809,1,0.0571657696324382
Romania,Infrastructure,Connectivity Technology,4.3077300835010535,23,4.3077300835010535
Russia,Infrastructure,Connectivity Technology,2.1693085143641606,2,0.1886355229881878
Russian Federation,Infrastructure,Connectivity Technology,3.945302831002745,20,3.4306981139154304
Rwanda,Infrastructure,Connectivity Technology,3.030628760042595,21,2.767095824386717
Saint Christopher (St. Kitts) and Nevis,Infrastructure,Connectivity Technology,0.0,0,0.0
Saint Helena,Infrastructure,Connectivity Technology,1.1222013629400425,1,0.0487913636060888
Saint Kitts and Nevis,Infrastructure,Connectivity Technology,1.0494688672686785,5,0.2281454059279735
Saint Lucia,Infrastructure,Connectivity Technology,2.18976607604565,14,1.3329010897669171
Saint Pierre and Miquelon,Infrastructure,Connectivity Technology,1.7136558927012682,1,0.0745067779435334
Saint Vincent and the Grenadines,Infrastructure,Connectivity Technology,2.612033572765496,16,1.8170668332281712
Samoa,Infrastructure,Connectivity Technology,2.355549190728554,14,1.4338125508782504
San Marino,Infrastructure,Connectivity Technology,1.973575858549796,5,0.4290382301195209
Sao Tome and Principe,Infrastructure,Connectivity Technology,2.200903147624825,8,0.7655315296086348
Saudi Arabia,Infrastructure,Connectivity Technology,4.395143558286712,23,4.395143558286712
Senegal,Infrastructure,Connectivity Technology,2.8657243892829944,20,2.49193425155043
Serbia,Infrastructure,Connectivity Technology,3.9731152363984346,23,3.9731152363984346
Seychelles,Infrastructure,Connectivity Technology,2.7458859040553087,11,1.313249780200365
Sierra Leone,Infrastructure,Connectivity Technology,2.4192597833687417,20,2.1037041594510795
Singapore,Infrastructure,Connectivity Technology,4.215247048650873,22,4.031975437839966
Sint Maarten (Dutch part),Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Slovak Republic,Infrastructure,Connectivity Technology,3.954304183725,4,0.6877050754304348
Slovakia,Infrastructure,Connectivity Technology,4.173262341506855,19,3.4474775864621847
Slovenia,Infrastructure,Connectivity Technology,4.084565010542583,23,4.084565010542583
Small Island Developing States,Infrastructure,Connectivity Technology,4.125,1,0.1793478260869565
Small states,Infrastructure,Connectivity Technology,5.1175864330000005,1,0.2225037579565217
Solomon Islands,Infrastructure,Connectivity Technology,1.9866612876594547,14,1.2092720881405377
Somalia,Infrastructure,Connectivity Technology,1.1820329689103206,7,0.3597491644509671
South & Central America,Infrastructure,Connectivity Technology,0.0,0,0.0
South Africa,Infrastructure,Connectivity Technology,3.357536094460291,20,2.919596603878514
South Asia,Infrastructure,Connectivity Technology,5.7199364595,1,0.2486928895434782
South Asia (IDA & IBRD),Infrastructure,Connectivity Technology,5.7199364595,1,0.2486928895434782
South Korea,Infrastructure,Connectivity Technology,3.534223506778708,2,0.3073237831981485
South Sudan,Infrastructure,Connectivity Technology,1.5876735254248626,14,0.9664099719977424
Spain,Infrastructure,Connectivity Technology,4.539970376807027,23,4.539970376807027
Sri Lanka,Infrastructure,Connectivity Technology,3.405510108061844,23,3.405510108061844
St. Kitts and Nevis,Infrastructure,Connectivity Technology,3.0,1,0.1304347826086956
St. Lucia,Infrastructure,Connectivity Technology,2.98869438175,1,0.1299432339891304
St. Martin (French part),Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
St. Vincent and the Grenadines,Infrastructure,Connectivity Technology,3.0,1,0.1304347826086956
State of Palestine,Infrastructure,Connectivity Technology,2.2590000000000003,1,0.0982173913043478
Sub-Saharan Africa,Infrastructure,Connectivity Technology,3.4662421397500003,2,0.3014123599782609
Sub-Saharan Africa (IDA & IBRD countries),Infrastructure,Connectivity Technology,3.3374842795,1,0.1451080121521739
Sub-Saharan Africa (excluding high income),Infrastructure,Connectivity Technology,3.337249446,1,0.145097802
Sudan,Infrastructure,Connectivity Technology,2.6121907377997333,20,2.271470206782377
Suriname,Infrastructure,Connectivity Technology,3.3046153126862072,19,2.729899606132084
Swaziland,Infrastructure,Connectivity Technology,1.1482423541712188,2,0.0998471612322799
Sweden,Infrastructure,Connectivity Technology,4.412932072569326,23,4.412932072569326
Switzerland,Infrastructure,Connectivity Technology,4.7538727920964,23,4.7538727920964
Syria,Infrastructure,Connectivity Technology,1.1007254151234331,2,0.0957152534889941
Syrian Arab Rep.,Infrastructure,Connectivity Technology,4.5,1,0.1956521739130434
Syrian Arab Republic,Infrastructure,Connectivity Technology,2.548561485145909,9,0.9972631898397036
São Tomé and Principe,Infrastructure,Connectivity Technology,3.0625,1,0.1331521739130435
Taiwan,Infrastructure,Connectivity Technology,2.887810704173771,2,0.2511139742759801
"Taiwan, China",Infrastructure,Connectivity Technology,4.25,1,0.1847826086956521
Tajikistan,Infrastructure,Connectivity Technology,2.3084600569200573,17,1.7062530855496074
Tanzania,Infrastructure,Connectivity Technology,2.71203762770028,17,2.004549550908902
Tanzania (United Rep.),Infrastructure,Connectivity Technology,1.015,1,0.0441304347826086
"Tanzania, United Republic of",Infrastructure,Connectivity Technology,1.6495000000000002,1,0.0717173913043478
Thailand,Infrastructure,Connectivity Technology,4.041341879135736,23,4.041341879135736
The Bahamas,Infrastructure,Connectivity Technology,2.0002380102344404,1,0.086966870010193
The Gambia,Infrastructure,Connectivity Technology,1.1227736125986751,1,0.0488162440260293
Timor-Leste,Infrastructure,Connectivity Technology,2.799489606516457,14,1.704037151792626
Timor-Leste (Dem. Rep.),Infrastructure,Connectivity Technology,0.0,0,0.0
Togo,Infrastructure,Connectivity Technology,2.4008911083459274,18,1.8789582587055085
Tonga,Infrastructure,Connectivity Technology,2.3624523208123693,14,1.4380144561466597
Trinidad and Tobago,Infrastructure,Connectivity Technology,3.317865190742004,21,3.0293551741557425
Tunisia,Infrastructure,Connectivity Technology,3.652675937797479,23,3.652675937797479
Turkey,Infrastructure,Connectivity Technology,3.855604877037941,23,3.855604877037941
Turkmenistan,Infrastructure,Connectivity Technology,1.6017425295088576,8,0.557127836350907
Turks and Caicos Islands,Infrastructure,Connectivity Technology,3.721891946180999,2,0.3236427779287825
Tuvalu,Infrastructure,Connectivity Technology,1.1656818181818185,5,0.2534090909090909
Uganda,Infrastructure,Connectivity Technology,2.444969295436952,20,2.126060256901697
Ukraine,Infrastructure,Connectivity Technology,3.7639684615894793,23,3.7639684615894793
United Arab Emirates,Infrastructure,Connectivity Technology,4.505817151167317,23,4.505817151167317
United Kingdom,Infrastructure,Connectivity Technology,4.473443269507452,22,4.278945736050607
United Kingdom of Great Britain and Northern Ireland,Infrastructure,Connectivity Technology,5.5975,1,0.2433695652173913
United Republic of Tanzania,Infrastructure,Connectivity Technology,2.215,1,0.0963043478260869
United States of America,Infrastructure,Connectivity Technology,3.52909894121153,10,1.534390844005013
United States Virgin Islands,Infrastructure,Connectivity Technology,1.482302922236152,1,0.0644479531407022
United States of America,Infrastructure,Connectivity Technology,5.191200922181818,11,2.482748267130435
Upper middle income,Infrastructure,Connectivity Technology,5.9688701305,1,0.2595160926304348
Upper-middle-income Countries,Infrastructure,Connectivity Technology,4.54,1,0.1973913043478261
Uruguay,Infrastructure,Connectivity Technology,3.588525005778521,20,3.120456526763931
Uzbekistan,Infrastructure,Connectivity Technology,3.469512028854076,22,3.318663679773464
Vanuatu,Infrastructure,Connectivity Technology,2.624976413558588,18,2.054329367132808
Vatican,Infrastructure,Connectivity Technology,0.1428571428571428,1,0.0062111801242236
Venezuela,Infrastructure,Connectivity Technology,2.710696559434093,16,1.8857019543889344
Venezuela (Bolivarian Rep.),Infrastructure,Connectivity Technology,5.9,1,0.2565217391304348
"Venezuela, RB",Infrastructure,Connectivity Technology,3.4018862462,4,0.5916323906434783
Viet Nam,Infrastructure,Connectivity Technology,4.199298053314703,8,1.4606254098485922
Viet Nam,Infrastructure,Connectivity Technology,3.59989211906484,15,2.3477557298248954
Virgin Islands (U.S.),Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
West Bank and Gaza,Infrastructure,Connectivity Technology,6.0,1,0.2608695652173913
Western Africa,Infrastructure,Connectivity Technology,0.0,0,0.0
Western Sahara,Infrastructure,Connectivity Technology,1.222043714546392,2,0.106264670830121
World,Infrastructure,Connectivity Technology,3.3998160087811864,2,0.2956361746766249
Yemen,Infrastructure,Connectivity Technology,1.8392974051801088,13,1.0396028811887572
"Yemen, Rep.",Infrastructure,Connectivity Technology,2.982387677075,4,0.5186761177521739
Zambia,Infrastructure,Connectivity Technology,2.65443982623025,20,2.308208544548044
Zimbabwe,Infrastructure,Connectivity Technology,2.639144880819188,21,2.409654021617519
Afghanistan,Infrastructure,Innovation Ecosystem,3.141300670188936,4,0.5463131600328585
Albania,Infrastructure,Innovation Ecosystem,1.9759278548985075,11,0.9450089740818948
Algeria,Infrastructure,Innovation Ecosystem,2.263480659536229,10,0.9841220258853168
Andorra,Infrastructure,Innovation Ecosystem,1.0003390405153416,1,0.0434930017615365
Angola,Infrastructure,Innovation Ecosystem,1.980488137584548,6,0.516649079369882
Ant.& Barb.,Infrastructure,Innovation Ecosystem,2.1793243190585665,1,0.0947532312634159
Antigua and Barbuda,Infrastructure,Innovation Ecosystem,1.0039837260552635,1,0.0436514663502288
Argentina,Infrastructure,Innovation Ecosystem,2.199919479181798,12,1.1477840760948512
Armenia,Infrastructure,Innovation Ecosystem,2.372488780048595,12,1.2378202330688322
Aruba,Infrastructure,Innovation Ecosystem,2.4096169582667653,1,0.1047659547072506
Australia,Infrastructure,Innovation Ecosystem,2.8019565465419247,15,1.827362965136038
Austria,Infrastructure,Innovation Ecosystem,2.878820793384996,14,1.752325700321302
Azerbaijan,Infrastructure,Innovation Ecosystem,2.4130707571945136,10,1.0491611987802232
Bahamas,Infrastructure,Innovation Ecosystem,1.344458465479217,4,0.233818863561603
"Bahamas, The",Infrastructure,Innovation Ecosystem,3.894794497873872,3,0.5080166736357224
Bahrain,Infrastructure,Innovation Ecosystem,2.493034624157387,9,0.97553528771376
Bangladesh,Infrastructure,Innovation Ecosystem,2.0732064619981854,12,1.081672936694705
Barbados,Infrastructure,Innovation Ecosystem,1.3579581594217085,2,0.1180833182105833
Belarus,Infrastructure,Innovation Ecosystem,2.757177505272886,9,1.0788955455415643
Belgium,Infrastructure,Innovation Ecosystem,2.477076512041386,14,1.5077857029817132
Belgium Estonia,Infrastructure,Innovation Ecosystem,4.125,1,0.1793478260869565
Belize,Infrastructure,Innovation Ecosystem,1.0636064892387225,2,0.0924875208033671
Benin,Infrastructure,Innovation Ecosystem,2.0999074487367384,9,0.8217029147230716
Bermuda,Infrastructure,Innovation Ecosystem,1.0012714019325308,1,0.0435335392144578
Bhutan,Infrastructure,Innovation Ecosystem,2.476169545439121,2,0.2153190909077496
Bolivia,Infrastructure,Innovation Ecosystem,2.742778587189909,4,0.4770049716852015
Bolivia (Plurinational State of),Infrastructure,Innovation Ecosystem,1.1465363966166666,3,0.1495482256456521
Bosnia & Herz.,Infrastructure,Innovation Ecosystem,2.187117640182364,1,0.0950920713122767
